dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PCEPI,HOUST,SP500,EXUSUKx,GS5,GS10,BAAFFM
717762,26.7365553214922,26.5888098348711,34.0137177863303,89.2769,4.7,13.4000526818602,40.8,20.3228241613268,1.79645549752985,8.16780310142667,-15.224141933671,44.5409335266735,-0.503671428600768,4.15,4.21,0.74
717793,27.1500980041766,27.2951521676692,34.4484253419236,89.2868,4.8,13.8257904654863,40.7,19.9389465306103,2.68272422331438,8.32248217325662,-14.175547914557,45.8452998458765,-0.367680282852987,4.15,4.2,0.71
717823,27.699815891221,27.2027286855273,35.2258576293414,89.4494,4.6,14.2100559486762,40.8,20.7052338051672,2.97641019064531,8.5454859538122,-11.4318915918416,47.3234649827182,-0.335498922734004,4.15,4.21,0.71
717854,27.9893943509835,26.3670507516651,35.9976008761017,89.4582,4.6,14.5384905694225,40.6,21.0861866468339,3.26923616855419,8.83635791866669,-10.7575802033526,42.4578885227874,-0.507252641557969,4.15,4.21,0.81
717884,28.6593697039286,27.6157708405481,36.9325198729488,90.2974,4.4,14.9905894858689,40.7,20.7052338051672,2.97641019064531,8.91036663230062,-8.03948114975003,42.3049023205453,-0.553820084593184,4.15,4.2,0.79
717915,29.0772320972386,28.3453981243867,37.3544447049473,89.8508,4.4,15.421056707592,40.6,21.4656937436891,3.26923616855419,8.93312752917825,-14.5936669905972,44.1485951512602,-0.560986231717251,4.2,4.25,0.76
717946,31.4971692632034,30.0031808663109,37.6069298107524,89.5586,4.3,15.8480525811838,40.7,21.8437660276797,3.56120717888763,8.97863378707387,-11.1616211570531,47.4354094699486,-0.349800470900959,4.25,4.29,0.9
717976,31.0637587252593,31.3893164150583,38.6105432418192,89.7893,4.2,16.2197791006663,40.7,22.2204143072274,3.85232819963352,9.01274989589399,-13.2066822041821,49.6593214478291,-0.121220779247849,4.34,4.35,0.85
718007,31.8028728799097,31.3513056448825,39.0254616929366,89.6483,4.1,16.6675832681265,40.7,22.2204143072274,4.14260416542965,9.18315607175066,-12.657230272418,50.4874835310014,-0.0998181965878331,4.46,4.45,0.85
718037,32.3327131431604,31.5538629998717,40.2605775491303,90.5141,4,17.192045932019,40.9,22.5956492690824,4.7206404569796,9.545721617347,-0.0603682481357737,50.0306630715746,-0.156901932841294,4.72,4.62,0.7
718068,32.5818936194086,32.1926011466231,41.2377442708778,90.8594,4,17.5236414974104,41,22.5956492690824,4.7206404569796,9.65875429582218,-19.0197998604392,51.749159834741,-0.0926850201813494,4.86,4.61,0.64
718099,33.0728288682626,32.8605784142907,41.8841178289668,90.9108,3.8,17.949734302453,41.2,23.3419213892414,5.58147791063959,10.0758678028956,-18.4375565852959,51.0717743081923,-0.142627943593894,4.98,4.83,0.52
718127,33.6089303430401,33.6356636366764,43.2433707482405,91.5884,3.8,18.5783676708577,41.2,23.712979328895,5.58147791063959,10.3174477400435,-17.2831426106093,46.8744296525556,-0.403449500246197,4.92,4.87,0.67
718158,33.5250171872008,33.6893238860394,43.4021423368384,91.5416,3.8,18.9653253278107,41.2,24.4509900586572,5.86678480888025,10.6647481115372,-20.3423760823653,49.8888422874266,-0.467866351058305,4.83,4.75,0.74
718188,33.8534047930231,32.7523352729976,44.3492305791884,91.6379,3.9,19.3978893728245,40.8,24.4509900586572,5.86678480888025,10.787694365987,-26.9936616264941,44.4833331564386,-0.507252641557969,4.89,4.78,0.58
718219,34.3396074969664,33.0144150036798,44.8195733072639,91.5205,3.8,20.0221921914585,40.9,24.8179629475535,5.29535468253641,11.0387055143761,-32.7699723474016,43.6501878604635,-0.596824672411913,4.97,4.81,0.41
718249,34.7459205529292,33.8789677423492,45.365244218619,91.4046,3.8,20.3181149068635,40.8,25.1835940678645,5.86678480888025,11.2279413920754,-42.2507516932682,43.3942249516624,-0.632675961649753,5.17,5.02,0.38
718280,35.2457258468307,34.0312468128294,45.4429947891746,91.0801,3.8,20.6379710891326,40.8,25.9108700007725,6.71785377567113,11.6108816163994,-39.2573309114638,37.1575955765399,-0.632675961649753,5.5,5.22,0.3
718311,35.8464793696473,34.9523086490584,46.3710387612878,91.2464,3.7,20.8485789873437,40.7,26.2725340477913,7.28123554749675,11.9261212104796,-46.0035372801694,33.572710882302,-0.614748710387175,5.5,5.18,0.69
718341,36.260033352573,34.5112575808451,47.0613940205677,91.618,3.7,21.1744555508581,40.9,26.6328947981212,6.99994140983523,12.1908175159039,-67.5797059424707,32.6949461140089,-0.53232472392574,5.27,5.01,0.57
718372,36.876621833713,34.7197741230641,46.3710387612878,90.1293,3.6,21.4285500720835,40.7,26.9919616111941,6.99994140983523,12.3394018648425,-54.4789608456271,37.578284145508,-0.550237203598186,5.36,5.16,0.37
718402,36.8504564970157,34.878935092856,46.6017795802357,90.0246,3.8,21.7050097238134,40.6,26.9919616111941,6.71785377567113,12.542659550114,-51.5059074297927,37.9972103372865,-0.586071791525569,5,4.84,0.78
718433,37.7735559696638,35.3508451667983,47.0724363929222,89.8425,3.9,22.0235252221064,40.8,27.3497437459824,6.71785377567113,12.5536346914299,-44.015776612481,41.761679444799,-0.553820084593184,4.7,4.58,1.03
718464,37.8954459395135,34.9808282768668,45.9316894717241,88.3949,3.8,22.0571551102221,40,28.0614905228688,6.43496815562332,12.6688010097884,-38.900506268812,45.1494663190776,-0.442810422515592,4.74,4.63,0.82
718492,38.5007507976114,35.500900958921,45.3663674008188,87.5162,3.8,22.2114018897864,40.2,28.0614905228688,6.43496815562332,12.7235955317073,-45.0520553160356,47.4801522000016,-0.364104064703284,4.54,4.54,1.32
718523,38.4212365036818,36.4447227515906,46.3051341204115,87.6555,3.8,22.1136889747477,40,28.4154731933813,6.43496815562332,12.8877991810818,-41.7914031593492,49.1877000636462,-0.260449332877585,4.51,4.59,1.78
