dates,RPI,DPCERA3M086SBEA,INDPRO,CUMFNS,UNRATE,PAYEMS,CES0600000007,CES0600000008,WPSFD49207,PCEPI,HOUST,SP500,EXUSUKx,GS5,GS10,BAAFFM
721233,-1.273474178344,-12.1114008237665,0.590940430826414,84.3726,5.9,-0.137379236805657,39.5,12.5392990492093,13.3334705100848,12.4135174751661,7.0475172213573,-131.828572135029,-14.9805682027552,8.37,8.04,-1.16
721263,3.90662680100604,-3.31764807567367,-4.48447918185693,83.552,6,0.305265837312163,39.6,12.4096245536793,21.8984179060792,8.52957833735406,6.97541392745595,23.0306574691291,8.51708059767238,7.97,7.9,0.42
721294,-7.18879444675764,-12.7215639100475,-39.9997541667906,80.8964,6.6,-5.5833619958868,39.1,4.92813834318389,23.6354999708691,8.99673453386178,6.93342302573071,39.1024821024498,-4.01872343308138,7.68,7.68,1.15
721324,-0.730085215992915,-2.34131678893696,-43.2567909079177,77.1257,7.2,-9.43583817246889,39.1,9.79597276699318,0,9.45300293171325,6.88243747099785,-80.7739463909886,2.16560020962726,7.31,7.43,2.1
721355,-1.08709647967871,9.75048893270092,-16.576003391018,75.4159,8.1,-5.56069277337059,38.9,7.29485529165865,6.36606267563202,7.38784791041631,6.93925394604151,94.4123468342827,16.8299964373937,7.41,7.5,3.68
721386,-0.604227515187716,10.4155330417909,-27.9211799847047,73.1885,8.1,-5.83617105137932,38.6,7.25077734715525,-2.11827062948338,6.52422079845483,6.80682936039218,118.634457920919,16.8977803170211,7.11,7.39,4.41
721414,0.897997627613734,-2.56748264582427,-12.9364368037084,72.1021,8.6,-4.21968839271756,38.3,11.9881116901035,0,4.04359430504115,6.90073066404517,53.90215373349,11.0682574530088,7.3,7.73,4.94
721445,1.3913916486068,1.3402415068601,0.945918954624325,71.8768,8.8,-2.94694089636707,38.7,2.38331756595516,10.5541577433929,4.11561262269142,6.91274282049318,13.3888629291146,-23.7065784066616,7.99,8.23,5.09
721475,7.36279533348494,23.7624231836527,-2.75251190192929,71.719,9,2.57113839838468,38.9,4.75248145931637,6.28822399626756,4.7411476720205,7.02197642307216,73.882155985369,-25.6831085855473,7.72,8.06,5.47
721506,20.7486085882827,1.71327054118322,7.8737026175034,72.221,8.8,-1.61415676171686,38.8,7.09361671566864,10.4076975041146,7.47930744780625,6.99117688712121,30.2481768400156,-20.9707997293513,7.51,7.86,5.07
721536,-13.3160377477594,4.87125782529212,11.561033036716,73.0645,8.6,3.89847104917962,39.1,4.70588838381802,10.3182063062778,10.2505237053769,7.11151211649616,1.16826230223666,-51.5040526183367,7.92,8.06,4.45
721567,8.91905028763986,3.07975832930207,12.3853541214945,73.7221,8.4,5.97182940209962,39.4,9.35677255203808,10.2302409880313,5.19717203699432,7.13886699994552,-91.3572307864531,-39.1958171528009,8.33,8.4,4.45
721598,2.82632780347782,3.03578044090393,14.7410802042915,74.7675,8.4,1.16594667841809,39.5,4.65116861363155,8.1218584153671,5.92408378783471,7.1420365747068,-14.6497887079263,-17.6671366565695,8.37,8.43,4.37
721628,5.59459638141533,-0.0721913069851254,5.29270826038264,75.0253,8.4,4.8382160030549,39.5,4.63321038895144,10.0756259434878,6.971215013467,7.20340552108309,54.0382226007665,-15.4197571184025,7.97,8.14,4.8
721659,-0.0517120059967624,9.06207483127499,2.58607261999071,75.0623,8.3,2.24190756141738,39.5,6.91644566010003,4.00668151861687,7.67118367154733,7.2152399787301,20.1527351689922,-4.91085163594143,7.8,8.05,5.34
721689,1.76433600669057,11.3741547720732,14.8418611816671,75.8903,8.2,5.11747573944419,39.8,6.87680965078217,1.99833518287349,6.60074436306086,7.18614430452233,-18.3927077761407,-15.5069102960535,7.76,8,5.36
721720,7.84063337517864,11.8648525656436,17.2571265283304,76.7286,7.9,7.45210675016423,40,9.10820312001066,-1.99833518287349,4.57050134236958,7.22037383672395,105.608097191458,3.85118952025367,7.46,7.74,5.54
721751,6.96837015401712,-1.01943673466671,11.978326998142,77.6935,7.7,4.77501758338619,40,9.03959076905414,-2.00166852083647,1.54675914363303,7.33823815006559,45.4627448286672,-1.4205387867821,7.45,7.79,5.47
721780,3.16485981550727,5.96370391655068,1.07400577734804,77.6502,7.6,3.52708914544095,39.7,6.73528428594894,2.00166852083647,1.78849704538511,7.2591161280971,5.94944203294432,-50.4382633775846,7.49,7.73,5.28
721811,4.61152940748022,8.54294677259713,6.73888439571204,77.981,7.7,3.69837352236502,39.4,4.46927890917905,5.9850498132473,2.7182836405947,7.24064969425547,9.45817704270411,-61.1359140838708,7.25,7.56,5.12
721841,1.37658751419565,-8.61293598261401,5.58608660970457,78.2339,7.4,0.302640540304111,39.9,11.1009117265811,1.98840144915522,5.70053124641383,7.28550654852279,-8.27182005037663,-25.2212228564744,7.59,7.9,4.57
721872,1.78735057045785,13.6404646818342,0.236395369805642,78.0505,7.6,0.967937136569219,39.8,4.41176967517052,1.98511211523211,5.23192296734898,7.30988148582479,7.09361671566811,-29.4983917454787,7.61,7.86,4.41
721902,7.3881941194351,3.45502945115204,7.16269855379483,78.4676,7.8,2.58238365989598,39.8,10.9589802759269,3.96039963438781,6.04858161187565,7.24494154633701,27.9624302434133,14.2013491764033,7.49,7.83,4.51
721933,3.36790297150884,2.10269353620678,8.42383801972257,78.7978,7.8,2.36607696073889,39.7,10.8598026239013,3.94737198047856,6.61444097322317,7.34601020991329,-10.4097038324085,-1.47990376960632,7.31,7.77,4.35
721964,1.02259142737324,4.50320651077334,3.38755504381432,78.7815,7.6,2.82713983244349,39.9,8.61763129039765,3.93442975403815,6.73624804189838,7.4500795698075,25.2882921486343,-38.0202742461637,7.13,7.59,4.15
721994,-0.384233861547045,1.85137604221257,0.460011462357812,78.5649,7.7,0.285351340180284,39.7,2.14477268891491,5.87756277065594,6.26633277738193,7.39572160860205,-41.6628152249306,-63.8505380937313,6.75,7.41,4.27
722025,10.4698684196109,6.90030083180151,17.5648007030004,79.3492,7.8,4.93035392072585,39.8,10.6667369006952,9.73241344494475,5.45143514543902,7.40306109109009,-8.27182005037663,0.293058185716766,6.52,7.29,4.28
722055,3.66076742538297,15.8360069450039,12.491573380459,79.9773,7.8,3.10664317692328,39.6,8.46564357586796,9.65411482179803,6.71155783296928,7.49776170062257,40.800433227751,29.1647100377364,6.1,6.87,4.47
722086,-5.7907696374123,-3.46738350177507,-6.58824182101387,79.5832,7.5,3.6043666711592,38.9,10.4987546318826,1.92153764036895,6.9063822297398,7.33106030521863,-10.3597765736438,24.06592395451,6.58,7.21,4.47
722117,3.87211174658191,6.65659800712373,18.1613375643618,80.7913,7.6,4.42361242662415,40,6.2554442262396,13.3652932925468,9.36466046479758,7.57198844937744,-32.8145446686339,-1.47252187817406,6.83,7.39,4.44
722145,5.30142644469578,0.804356963505626,14.7830874096787,81.7301,7.4,5.95644748306512,39.9,6.22300443883876,9.45631371036662,6.01178722796316,7.63191651307125,-4.76191101074512,4.97127063928624,6.93,7.46,4.43
722176,5.13915700135215,1.67401399838969,11.2364182126912,82.3711,7.2,4.9583503499008,40,10.3004924296696,5.63822493786503,6.9695674914799,7.54538974961182,-18.6329814252947,1.11744857335778,6.79,7.37,4.34
722206,2.99838501937444,3.3076740555833,9.96921885645659,82.8563,7,5.2742185798003,40.1,6.13812080012455,7.47665970076383,6.06061894328249,7.58629630715272,-3.51853040109731,-0.349090911552841,6.94,7.46,3.66
722237,1.88356106565948,-0.433821387113298,8.6328410320947,83.3177,7.2,5.83318278688267,40,10.1609413189182,3.72093321389748,6.66909106216647,7.54591815120932,6.42263588222924,0.41889690907122,6.76,7.28,3.52
722267,6.62604755400551,9.70669299891629,1.6817413146768,83.0892,6.9,5.02293229233786,39.9,8.06725727385205,3.70943108360713,6.22112573868012,7.62948991639399,10.9479931263131,2.4406551691504,6.84,7.33,3.45
722298,4.67804753654804,-0.695469806547955,0.337522349422059,83.2306,7,3.48625093767936,39.9,4.01338166741665,7.38463868925443,5.59389414987201,7.61085279039525,-29.7059877423468,11.8534886345176,7.03,7.4,2.92
722329,7.49155580640135,3.73754798362498,5.76447927445578,83.1168,6.8,6.58317328064726,39.8,7.98671833408351,5.50880845031934,4.49348320868186,7.57507169950756,-18.8064473965991,2.34294320437822,7.04,7.34,2.66
722359,10.3429129835504,9.96484068662937,2.30047212416178,83.0752,6.8,3.843858616208,40,9.90922228677782,7.30595864070551,5.54717620058689,7.62168499872461,-31.4594002484991,19.12282229012,7.32,7.52,2.42
722390,9.3861751649257,7.31391032099573,1.26543007722386,82.962,6.8,5.32943670368056,40,5.90649264651404,9.07033796871275,6.91644566009977,7.62168499872461,6.8929026880447,31.2313874665003,7.34,7.58,2.44
722420,5.33033190451349,2.37395234670519,2.00267631577038,83.618,6.4,3.37400790543043,39.8,3.92157211753918,5.40947572702777,5.78208553654402,7.66949525100769,-5.86923020114263,24.0504728177466,7.48,7.69,2.43
722451,-4.22887168961381,-12.9017696474481,-16.6692387390222,82.1815,6.4,2.61295693878054,38.7,11.6884040980618,5.38519976326484,7.06162743996401,7.4489161025442,-46.5533468247852,51.1119766082161,7.77,7.96,2.47
722482,5.35507577326371,17.3767248414267,5.92601004841828,82.2159,6.3,5.0111549625278,39.4,7.72949532342828,8.92197418502221,5.57618456085116,7.46049030582534,-17.0063662021143,2.66329562986991,7.83,8.03,2.42
722510,6.81099082193981,11.9163620128013,22.6586462153842,83.4091,6.3,7.21095076299108,40,9.59237721689474,5.32151648143824,7.74184618024876,7.61677580869837,-2.15973061672727,-21.2847899007388,7.86,8.04,2.43
722541,6.86463214514603,7.22085356832736,24.6066742401544,84.492,6.1,9.81697798861845,40.1,13.3017989093916,14.0764077425885,9.04666153901594,7.69484807238461,51.4373901059223,-35.665173064094,7.98,8.15,2.43
722571,1.36707422957798,4.76872349076629,4.44305233551852,84.5244,6,4.82305147413484,39.9,7.53534658181172,8.71463525014136,8.55460413732612,7.6377164326648,59.3430397967676,-20.6777568423314,8.18,8.35,2.13
722602,4.3522768886163,3.89626158964642,8.23931993423219,84.9142,5.9,6.10174323854338,40.2,11.2150349018852,10.3747043914247,7.82657454466769,7.63530388625941,3.07582062077962,12.5408084716935,8.36,8.46,2
722632,6.56682296430375,-5.70614484601233,-0.556461515130557,84.6005,6.2,3.50035274664791,40.2,9.2664553126923,10.2857772601691,6.55327612451835,7.64587582518481,-5.78907974176168,37.1080718687165,8.54,8.64,1.79
722663,5.44787627287064,10.7870870973727,4.49740473700206,84.7358,5.9,3.83314482104282,40.1,7.36198628101912,1.7057572168536,6.030951760434,7.59890045687141,80.1132871077627,28.5973642987564,8.33,8.41,1.44
722694,1.54398799787003,-1.92254699753001,3.02641956732526,84.8577,6,1.89144776001839,40,9.13941965437024,11.8728883742371,6.8309077035952,7.58578882173203,0,11.6305620581844,8.43,8.42,0.97
722724,4.42888325153348,2.01701906927259,9.58712193495046,85.2256,5.8,4.57919303576872,40.1,10.8762073840165,5.05263904361328,9.4709691335499,7.59135704669855,-38.7319685274512,29.0409938174766,8.61,8.64,0.63
722755,2.06240421284818,4.33769495549932,9.05702337701797,85.7478,5.9,5.92015808320454,40.2,8.98880607498915,10.0418996046194,6.80721883577,7.64683139143048,-72.3991997131542,-28.2451363284165,8.84,8.81,0.07
722785,6.78139063855809,7.22601664742495,6.39816414880876,86.1402,6,3.79528391276764,40.2,8.92197418502141,13.2598034239017,5.61504037620626,7.6226639513236,17.6085331166188,15.3844363090117,9.08,9.01,-0.09
722816,4.10225045821946,-4.31160638808681,-7.74116947033718,85.1803,5.9,1.85261391661342,39.8,5.32151648143904,14.7442127911816,8.99716712629832,7.39633529380081,44.1271248066105,11.5449104138905,9.2,9.1,0.06
722847,4.73407708224016,5.80767161913851,6.43006137309143,85.2462,5.9,3.33290443248302,40,10.5727556185858,11.3437711725062,6.41901464780066,7.32646561384032,-17.9451661847075,-0.658436230511361,9.13,9.1,0.02
722875,3.68099203135799,1.15194529322924,3.75184246854179,85.4214,5.8,5.69976538441921,40.3,10.4804159625057,9.63860603671627,9.31518387430739,7.52131798019924,22.6296223612753,19.9509790991476,9.2,9.12,0.17
722906,-9.61023654649793,-6.77183328045796,-13.6140667339495,83.8034,5.8,-0.831768211460826,38.9,0,12.7322149344188,12.4404874989084,7.46622755621548,23.7396466193339,20.8406473755014,9.25,9.18,0.32
722936,-4.19540329615344,3.40629663998691,9.60118102909213,84.656,5.6,4.98198320577572,39.9,15.550973571006,6.31580405312988,12.3779954669166,7.53689712956617,-28.1834289082109,-8.59594208540817,9.24,9.25,0.23
722967,-0.625970716999547,3.05430910546445,-0.0675204249461103,84.509,5.7,4.25577303926516,39.9,6.84737949222587,6.28273686473335,9.83066885235235,7.55642796944025,23.4729223688845,30.6159607260793,8.85,8.91,0.09
722997,8.98348457777587,-1.15224423972293,-1.63064618415927,84.3966,5.7,1.45071416531692,39.8,6.80852890308916,12.4676446189635,9.14167511236421,7.4730690880322,11.7417766559985,81.2259570657806,8.9,8.95,-0.18
723028,1.85180008332253,12.8916871419285,-7.99149686108347,83.1202,6,1.10349725531336,39.9,6.77011668800178,12.3394403467007,9.13620811423588,7.48324441607385,53.697678168302,-12.2760488827856,9.06,9.03,-0.59
723059,-0.156261903960342,2.98618658700036,1.33108476069665,83.1199,5.9,0.358750355609061,39.8,8.40928458888586,19.7848489308249,10.5507022986359,7.51316354523408,13.3334705100843,-21.7626752222948,9.41,9.33,-0.89
723089,-0.0591661961067302,-4.12720819561567,6.56349458446535,83.2014,6,2.04415783248209,39.9,5.01742891248123,13.5085854295614,9.73929317179749,7.42714413340862,-46.181203313963,-29.1969061161916,10.63,10.3,-2.37
723120,3.74379684651132,3.05057490926099,-1.06435362156834,82.8171,5.9,1.21952577133726,39.8,8.31604159760362,14.8333161882892,8.29438911834632,7.32909373624659,-9.2219474032607,-4.82356340052559,10.93,10.65,-1.19
723150,2.89779526267964,-3.60605903902051,1.54435678291893,82.9125,6,1.31093284576096,39.8,9.90377010806451,11.7360348643675,10.0569188026508,7.31188616407716,46.5306518872985,36.2582069582098,10.42,10.39,-1.72
723181,1.57126437752311,9.62280183757436,5.4715167289844,83.0734,6.3,1.69282341598063,39.6,-1.64496256053432,17.3916087630797,12.4766422637501,7.20117088328168,34.0214830577093,34.0822048841318,10.74,10.8,-1.4
723212,-5.61165785441133,-10.0550228924412,0.0358848321196703,82.7633,6.3,1.09641526096453,39.7,14.7241111101771,17.1431486969723,12.9517844980958,7.20785987143248,46.6902395024299,13.1776778868321,12.6,12.41,-0.56
723241,-6.39477606918817,-9.82862342113116,-3.95152868377746,81.9573,6.3,1.46472634294312,39.5,9.71665227914347,12.6985311966443,14.6328649749098,6.95368421087054,-115.725971278226,-45.1896016799604,13.47,12.75,-2.74
723272,-1.45830902430504,-15.352689830245,-24.9141694421679,80.0382,6.9,-1.91373918026514,39.5,6.43433176966219,9.7845620723195,6.27207610756777,6.95749737087695,-19.6441555762263,2.66431156821909,11.84,11.47,-3.42
723302,-3.69209661660932,-5.87957553662477,-29.5324670458724,77.5079,7.5,-5.6799669125887,39.1,9.58726804017491,5.55556547848965,9.3029445189222,6.83195356556585,53.5447151192482,49.2687898123839,9.95,10.18,2.19
723333,2.97444966731462,5.62728256047791,-14.9026679730692,76.1562,7.6,-4.24106224154812,39.2,14.2387959318008,9.66077673260024,7.53695794870044,7.08673793451058,74.517864141956,17.5427346369764,9.21,9.78,3.24
723363,9.06155824253361,10.26949123601,-9.30031280468739,75.1566,7.8,-3.48114348197726,39,7.83804223585847,19.0913117639738,9.26083322651436,7.14598446771439,53.2510576808512,19.0103994862159,9.53,10.25,3.62
723394,2.5942986533849,1.43761248540368,4.30251540642068,75.5338,7.7,3.4545064120536,39.2,12.4353444426555,13.453055699059,9.99572441428995,7.26961674960817,36.50096446402,-1.41664575015943,10.84,11.1,3.54
723425,5.32244545598672,0.218616212037759,19.3069562760359,76.5352,7.5,1.51737009436417,39.4,9.24266443451121,5.33927465945006,11.0254095726589,7.29369772060144,28.8013825194515,15.491874141999,11.62,11.51,2.83
723455,10.4225593261638,14.86577143022,15.0458614115198,77.6924,7.5,3.67896781300772,39.6,12.2138458989074,9.28694519154725,9.59664407158538,7.32843735289516,34.5953059282721,7.62191988894099,11.86,11.75,1.42
723486,3.04030307661307,-3.33573776005345,20.537727524715,78.9089,7.5,3.40328086110588,39.7,12.0907823864895,7.90343142342813,9.71688033726732,7.31986492980897,49.6498044796262,-11.1754019342466,12.83,12.68,-1.21
723516,5.93595608160626,8.47559096095054,6.76853415819139,78.8967,7.2,2.58902626711546,39.8,8.98880607498889,5.24018299960822,7.77298957147678,7.30114780585603,-19.6141068006231,-24.4059045371592,13.25,12.84,-3.76
723547,-3.72031526670327,0.337781646868507,-6.8805997967182,78.4041,7.5,1.18696980706829,40,10.402541923736,13.001210598852,11.4554708629868,7.34407285057307,-4.50281954226064,28.8086611958781,12.77,12.57,-4.05
723578,-3.22618736351785,-3.01268250977245,-5.52016011726124,77.7375,7.4,0.948731231270017,39.4,4.43077426455325,10.3004924296702,12.0852474875104,7.1276936993474,-42.2384843590716,-55.602877804692,13.41,13.19,-0.56
723606,3.92645906791316,3.50383160084036,6.33639880136627,77.7565,7.4,1.3822232282692,39.8,11.7360348643675,14.0203400501829,8.3335559488031,7.17472430983638,44.0416402205138,-32.9848429057793,13.41,13.12,0.64
723637,-2.08818856453448,-4.33518707703229,-5.34649586940219,77.9284,7.2,0.960036874537451,39.8,7.27715996101335,12.6051579202514,5.22652448220366,7.2152399787301,10.7624039793123,-30.8239855013795,13.99,13.68,-0.16
723667,3.66141799742721,0.554300974749822,7.12338070799223,78.0973,7.5,0.17088493229096,39.8,5.79011979810833,3.75587161071316,5.392176949095,7.03878354138854,-24.3525832077761,-48.9220362111113,14.63,14.1,-2.57
723698,6.65181208229555,8.10046799938888,5.64888002185508,77.4655,7.5,2.54724199242347,39.6,10.0659667519622,6.23378025252492,4.77874361902249,6.95177216439891,5.45455484600943,-67.7251245581886,13.95,13.47,-3.3
723728,17.9011949683435,-2.47956109191865,7.8495801268355,77.4185,7.2,1.45501435154216,39.7,8.56127293664848,2.48447293716971,7.21252338238898,6.94793706861497,-29.3817279219763,-62.4546397601281,14.79,14.28,-2.87
723759,4.6330282756827,7.6060787426167,-0.162493065142044,77.2816,7.4,-0.471703269779766,39.7,9.91156077290043,1.24031018794,7.4606136657362,6.84587987526405,4.63858327869282,-34.6965155431363,15.56,14.94,-1.48
723790,-1.66526581455955,-7.91255301321403,-7.16475449793457,76.7235,7.6,-1.15383363529489,39.4,8.43094802928714,4.94846062063381,7.2566767962277,6.81454289725996,-109.474815520599,-3.76351789958949,15.93,15.32,1.05
723820,-4.40544240503229,-6.42329074601111,-8.12181601182456,75.8551,7.9,-1.27312611404875,39.5,8.37212698277785,4.92813834318468,5.43349609859156,6.7719355558396,15.1198976364093,17.1370515637775,15.41,15.15,2.03
723851,1.5102567945803,-2.28254232915894,-13.815414563199,74.7495,8.3,-2.74772649374597,39.5,6.93242829230627,3.68286734090084,6.39931864265488,6.72982407048948,30.6567970687688,39.6274520365974,13.38,13.39,3.08
723881,-0.715504157417968,7.35641563589553,-13.174144683466,73.327,8.5,-3.63824386437415,39.2,2.7617963859349,4.89297313998733,3.71940085135876,6.8134445995109,8.75561241420755,0.504493149476826,13.6,13.72,4.18
723912,-2.69624984404686,-2.11919228898996,-24.1609945441505,71.4091,8.6,-4.36460307017441,37.2,25.9248286383306,7.3022537706553,7.12045329632716,6.73696695800186,-64.7191255092789,-10.9572450004027,14.65,14.59,3.88
723943,5.06998420969538,10.8329393816893,23.557656293711,73.2401,8.9,-0.0265005962646114,39.5,-9.48621540853587,-1.21396064981312,3.58305405563613,6.76388490856244,-28.9919191981625,-25.0745795929953,14.54,14.43,2.4
723971,-0.858330533259988,-1.34115688729768,-9.18565906589155,72.4811,9,-1.71052587845253,39.2,6.78351156334536,0,3.08470243980334,6.83625927727707,-39.4176584173334,-27.4031019079531,13.98,13.86,2.14
724002,8.24859740164356,0.701246256473809,-10.5993304507367,71.8348,9.3,-3.77442387994762,39,2.70270384519051,2.42669445692094,0.615990089241691,6.82110747225646,58.1355422537222,-22.3415169331033,14,13.87,1.84
724032,-0.117409711915428,3.62165658688074,-7.7462950661463,71.589,9.4,-0.572515918702976,39.1,9.41181295323084,0,7.08676067496334,6.93244789157251,1.031370927263,25.7267557851617,13.75,13.62,2.19
724063,-4.12496577756869,-6.5207615636341,-4.04686559960172,71.3459,9.6,-3.2271706156898,39,4.01114579602808,9.65799981939419,8.66705028919217,6.80461452006262,-71.1398016193833,-36.4061902699653,14.43,14.3,2.77
724093,-0.0175607863567961,6.97649815336643,-3.73771385436399,71.1779,9.8,-4.60237148952771,39.1,6.65559110466738,4.80000640001492,7.09530836505241,7.06133436691044,-3.28617275196521,-14.3656668819606,14.07,13.95,4.21
724124,2.21695623356339,0.880600264729026,-10.5614995944544,70.4734,9.8,-2.11981003672506,38.9,3.97570766755209,4.78088281784963,3.72023172344882,6.95272864462487,3.28617275196521,-7.21306067271508,13,13.06,6.2
724155,-0.672997799545527,10.7577966080832,-3.68263825842199,70.2238,10.1,-2.41954536284581,39,1.32231418338797,1.19225047065363,3.33337028635849,7.04228617193974,131.454003356449,-9.07772731652732,12.25,12.34,5.32
724185,-0.926830570787018,5.2530945769595,-10.7398276802602,69.3371,10.4,-3.71947066270479,38.7,2.64026509152284,3.56966054009149,6.71375801036049,7.06731984865348,96.9558855119239,-11.1261873289053,10.8,10.91,5.02
724216,4.45723819727206,9.63573063391081,-4.81580939506188,68.827,10.8,-1.63427959956408,38.9,1.31795729887507,4.74308917898796,3.5786055887538,7.22402480828583,47.8645428925013,-46.2275109251393,10.38,10.55,5.1
724246,5.98526225281404,5.07011687589554,-8.66472705388084,68.5547,10.8,-0.202751792865286,38.9,6.56816089700651,4.72441555120682,1.81008599166432,7.17242457712485,11.2433254934125,-11.8962828907314,10.22,10.54,5.19
724277,-1.58118687459563,1.24202184625801,23.0057570350128,70.1669,10.4,2.95678054196031,39.4,5.22876644274675,-9.46750473019478,5.61124092535898,7.36897040219479,41.4563609440819,-30.3813695811479,10.03,10.46,5.26
724308,0.717967252643348,-0.325167204443488,-7.52473269851919,70.0597,10.4,-0.984784240264247,39,6.50408096320731,1.1875310221992,2.02053435827327,7.43779512167193,20.6119804807084,-32.9697431096269,10.26,10.72,5.44
724336,5.65114713420627,12.558168652898,9.69942366850027,70.647,10.3,2.33249327680056,39.3,-1.29799904488959,-1.1875310221992,1.5500540368377,7.38150189450671,40.9815521055741,-34.0622954790682,10.08,10.51,4.84
724367,0.878295809674512,7.35017610807631,14.5769746399145,71.4444,10.2,3.68498614074895,39.4,1.29799904488959,1.1875310221992,5.4706680596416,7.29437729928882,44.9665012407184,36.564740178714,10.02,10.4,4.49
724397,6.0932729488961,7.10309994850817,8.17542649701064,72.299,10.1,3.75402522819854,39.7,1.29659656050496,3.55555815678876,3.39739312201601,7.48211892355212,47.7378049524631,27.8750107254675,10.03,10.38,4.46
724428,1.64555098670931,11.5072921694876,7.16065800035128,72.8268,10.1,5.03604668672111,39.8,2.58899776802544,2.36453278475821,4.45820946223598,7.45760928971561,16.7022363492755,-18.6145646519803,10.63,10.85,4.39
724458,3.43498273488265,8.10370455731562,18.0247085676204,73.843,9.4,5.532599100939,39.9,5.16129827926886,0,6.74104585509205,7.48717369421374,4.31914083557672,-16.1547654879269,11.21,11.38,4.02
724489,-1.67300865316662,3.18084109278853,13.3152773227772,74.3782,9.5,-4.09379792940072,40,1.28686339410304,3.53808610115713,5.13940082034647,7.55485852104068,-33.5176616270136,-19.5654355696079,11.63,11.85,4.08
724520,8.26562835247131,3.25729254793909,18.0309434816774,75.7499,9.2,14.7937653455166,40.1,6.41369779065677,3.52768504910976,4.18211010751666,7.44424864949671,34.9539275076285,-3.19872240581986,11.43,11.65,4.1
724550,11.5567642313145,9.55080346573762,9.93627138922051,76.536,8.8,3.58489490599894,40.1,3.83182869498615,0,2.03769789157402,7.44716835960004,3.5831618142744,-1.36204321082438,11.28,11.54,3.98
724581,9.66713726748196,2.69089832689904,4.18731196602327,76.7587,8.5,4.64571588181641,40.1,3.81963187214538,-2.35063738239987,1.69942882126577,7.48717369421374,-18.0237692907422,-16.3849863553498,11.41,11.69,4.27
724611,10.7248771393067,13.1154933077504,6.31310118026196,76.8957,8.3,4.62779965755118,40,3.80751244869284,3.52423160797244,0.669536124494918,7.4312996751559,-5.8252541577577,-35.296662247552,11.54,11.83,4.28
724642,4.28943677966629,7.59190431255714,23.671157629764,78.202,8,5.75005291584674,40.2,7.57897256174882,8.18317832646578,5.20007969801348,7.54802896993501,14.5104549180338,-22.13056316561,11.37,11.67,4.09
724673,6.92588297706607,-15.9570188385155,5.13616986480123,78.9109,7.8,6.25088858964418,40.7,1.2585213529011,4.65116861363128,8.04186026577121,7.72312009226633,-67.4876619874507,28.7242156445136,11.54,11.84,4
724702,7.29655817818511,9.97031783734208,5.8984912313548,79.1526,7.8,3.49865725415057,40.2,2.51308992373787,4.63321038895117,3.9418979750403,7.41637847919293,0.762631102884015,11.5966941033085,12.02,12.32,4.08
724733,7.74570536151558,8.18626628650438,7.51545105259375,79.4306,7.7,4.65332997738486,40.4,3.75979419844406,1.15551284807225,4.53953519205896,7.5234813125735,1.52380972857138,-28.9512425682174,12.37,12.63,4.02
724763,2.70895009378194,6.73851295909458,5.67155433683268,79.4586,7.4,3.9086734222316,40.3,3.74805093872208,-1.15551284807225,1.52500142719862,7.48099216286952,-7.63847264049176,-26.9866198059842,13.17,13.41,4.42
724794,8.98860341068755,8.08542175702218,4.17980294053493,79.6438,7.2,4.84895424253864,40.3,4.97926025617392,0,2.13175134879808,7.51914995766982,-27.124177071677,-10.7577354361508,13.48,13.56,3.99
724824,2.7075404845867,-4.8120228960542,3.76524850245197,79.8157,7.5,3.93093742896795,40.3,1.24159348893134,2.3099140915015,4.29881891889661,7.45703208912238,-15.7793200619331,-50.7305797778859,13.27,13.36,3.92
724855,7.81473212593511,4.75775740211581,1.14202418489917,79.7535,7.5,3.07236985676909,40.2,3.71709125296089,-2.3099140915015,3.67912734349627,7.36897040219479,101.232736012063,-6.19779594357488,12.68,12.72,2.99
724886,9.12612791861847,8.62447528488079,-2.1266624569499,79.3743,7.3,3.93327242086272,40.2,3.705612826292,0,1.62639430100704,7.43720636687129,12.3450407966029,-53.1552163404785,12.53,12.52,3.05
724916,-3.54279770886166,-3.9665889528381,-1.97813841574757,79.4565,7.4,3.58166079909878,40,2.46406657421083,-2.31436908768679,2.82931485428879,7.37148929521428,-9.42887897265301,-35.5775482755269,12.06,12.16,3.95
724947,6.26355572744686,17.174585392287,4.72668268455188,79.4923,7.2,4.42146306036904,40.2,4.91300583919561,4.62428317918828,1.66663478498403,7.4318919168078,10.8729224682126,19.131688786271,11.33,11.57,4.05
724977,8.04424697919757,1.83704068268966,1.34310485095419,79.521,7.3,1.56177627217744,40.2,4.89297313998733,0,3.37247575198418,7.38523092306657,-13.0593791921466,-52.5544752809147,11.07,11.5,5.02
725008,-1.36385656694671,10.699931846551,-1.91796027993334,79.0248,7.3,3.30425865599722,40,6.08829312084165,0,5.98241033486531,7.44483327389219,50.7067402181224,-61.2271821446366,10.93,11.38,4.91
725039,0.809845540927512,4.47408185622766,4.107689383601,78.5122,7.2,1.63007154034887,39.9,4.84849144440602,1.15329177546108,5.5872632184558,7.39756153552405,63.3338464168656,-36.7563191378918,11.13,11.51,4.73
725067,4.9447315668715,-1.18269335109815,1.93480626010576,78.9153,7.2,4.2080262418331,40.2,1.20906811235955,0,4.67419054012073,7.49554194388426,-9.99173133186524,34.8383645473939,11.52,11.86,5.11
